a0,a1,a2,a3,a4,a5,a6,a7,a8,labels
10,98.0,6,240.01780170955405,18,7,0.8377064551846457,70,3,3.0
67,93.0,3,45.212762118909296,4,8,0.9188261126765843,2,2,3.0
116,75.0,2,163.06519732381025,8,10,0.8338732167085645,42,8,3.0
570,90.0,2,48.821541980291244,8,4,0.037118349868258516,42,6,2.0
931,72.0,3,20.42753810005485,7,1,0.5344578202976312,59,7,4.0
476,123.0,2,205.31975213608774,7,4,0.35164561644786096,99,8,3.0
295,109.0,7,85.67242382616975,5,3,0.8220163953876254,30,4,3.0
900,83.0,3,164.2620374022188,2,5,0.3635753201887657,52,8,4.0
412,94.0,1,290.78096080166847,1,1,0.026391651737224825,46,4,2.0
51,77.0,1,1.5602378333320959,5,3,0.3889158436598887,4,5,2.0
628,85.0,3,46.72302932000538,19,7,0.5777924058972304,86,8,4.0
290,99.0,8,27.72274006947957,11,7,0.40802281426041004,22,3,3.0
304,105.0,2,32.501420107716335,4,2,0.3820939261018958,89,1,3.0
182,111.0,7,198.09270558062747,1,10,0.4513426527649311,14,3,3.0
538,74.0,5,175.17003878772303,5,6,0.731609971897001,29,6,4.0
33,104.0,6,55.701087433111205,13,9,0.6681297750903561,17,5,3.0
185,105.0,4,48.18930156242244,4,8,0.09845171281920566,61,8,2.0
654,71.0,6,110.10428144312516,2,10,0.6294054103245723,33,7,4.0
206,84.0,8,180.20849792063657,12,10,0.19839074505682458,71,4,3.0
391,90.0,1,246.80448624769286,6,4,0.9831775489609582,62,5,3.0
331,80.0,1,27.86013685678781,12,1,0.4611719266831447,2,3,3.0
502,73.0,5,211.91070711067522,17,2,0.43196615636657326,49,5,4.0
901,97.0,6,214.2828806207381,13,7,0.5334736949457818,13,5,5.0
858,75.0,6,204.70491506733396,11,2,0.5127227773980868,68,6,5.0
661,65.0,1,12.130195490116694,15,6,0.8765579688053796,11,7,4.0
99,83.0,1,34.08641146552422,4,9,0.2764856658979466,45,4,2.0
592,117.0,6,204.76741108957955,17,7,0.10432358437684727,85,1,3.0
703,70.0,6,279.0539435606022,20,4,0.1266308976789466,97,8,4.0
424,89.0,3,22.66824101911362,13,6,0.29090730447210417,88,7,3.0
433,103.0,5,107.69784934609416,16,5,0.30387972743950087,17,1,3.0
885,72.0,8,255.5705974895623,11,8,0.5986625277138536,24,1,5.0
512,86.0,7,132.3488516140018,19,1,0.6687750650007038,69,1,4.0
843,104.0,3,157.91215570311772,3,10,0.8382288629419424,8,1,5.0
551,95.0,6,55.03999668301022,11,3,0.6977481863567594,41,2,4.0
757,80.0,3,156.6399217671598,9,10,0.4149842742656359,22,5,4.0
579,74.0,7,55.68826624246332,4,2,0.11336156271920558,11,4,3.0
721,128.0,6,263.0159485850552,4,7,0.06646784388027724,49,6,3.0
57,62.0,3,290.09832836601447,15,7,0.7392627884466311,67,3,3.0
302,73.0,6,83.25542895655987,11,5,0.285022496368246,83,5,3.0
447,77.0,8,133.89909743694923,6,7,0.4336739845233216,41,8,4.0
518,81.0,4,159.7887476698968,12,7,0.06608556124925663,71,1,3.0
318,105.0,7,248.12124928237418,6,10,0.1983859506952605,80,1,3.0
801,76.0,6,78.77161053073551,0,4,0.45078137859590917,88,1,4.0
585,100.0,2,251.6758900468836,19,10,0.28806278310412076,18,7,3.0
394,68.0,3,80.41512711578945,14,10,0.3500768605298553,61,4,3.0
96,83.0,5,227.3193848119845,18,2,0.7343814113552387,27,1,3.0
727,70.0,6,292.82713377670484,14,10,0.5735380337199996,32,6,5.0
276,133.0,6,42.63812793129994,2,1,0.7583550553031255,11,7,3.0
347,93.0,2,17.311865649727412,16,1,0.22569738260555613,94,2,3.0
860,101.0,1,24.42393858328249,8,6,0.05734033236464099,40,8,3.0
338,120.0,5,118.54421742166537,12,9,0.15919365519332015,66,7,3.0
58,94.0,5,178.54070273182055,11,9,0.043879612048617386,78,5,2.0
187,69.0,8,181.3313764078375,7,6,0.7117189665671301,19,5,3.0
953,80.0,2,207.9719151285005,3,2,0.8879547908780232,44,2,5.0
393,83.0,5,182.2437011394988,18,3,0.5707728126502921,85,8,4.0
318,91.0,5,188.98455374120346,20,9,0.45962112480319195,2,4,3.0
285,131.0,5,267.8661644541446,12,9,0.18060733841438714,49,3,3.0
394,78.0,4,204.38323214021153,3,9,0.06776713439911249,12,1,2.0
217,122.0,4,266.5606127355957,0,7,0.715633469130075,82,5,3.0
933,61.0,6,248.5689244495667,12,8,0.8769430940175332,78,1,5.0
57,98.0,3,276.9089898897735,12,7,0.9934002879768247,73,1,3.0
883,100.0,6,174.97840201686273,17,1,0.1885691710681252,19,6,4.0
334,71.0,2,80.52876669434816,6,10,0.061918629900725566,7,7,2.0
729,64.0,3,42.16194013137715,14,9,0.16880900844283964,87,4,3.0
111,102.0,6,241.31565380203958,6,4,0.982254438752967,77,8,3.0
998,85.0,5,139.92380593624443,7,7,0.5150004666233012,27,4,5.0
240,117.0,7,204.28406059945863,20,1,0.3502416485521979,87,2,3.0
134,117.0,7,206.12980881301604,13,10,0.22504036913456532,59,3,3.0
813,64.0,1,163.0372636694194,16,3,0.42481164702529567,34,1,4.0
234,95.0,8,219.8231483850856,11,3,0.5396971440640566,24,4,4.0
929,87.0,6,241.03350768854753,5,5,0.6494877553654883,45,1,5.0
653,106.0,6,298.64882269834965,14,8,0.6470802639066708,43,4,4.0
954,106.0,3,286.8368591597916,11,4,0.3295715868682271,28,3,4.0
554,98.0,6,295.13595648721804,17,3,0.6960152835034358,81,3,4.0
162,84.0,2,289.45203738216827,10,1,0.8466421040335248,85,1,3.0
515,112.0,1,63.60190430513312,2,9,0.8859764118868068,60,6,3.0
339,74.0,2,264.95782685764425,15,1,0.07822963301684305,86,8,2.0
333,87.0,2,153.58547280940058,1,2,0.06177223342851113,25,2,2.0
503,110.0,2,224.47503268056894,16,4,0.06186761398341453,78,5,3.0
661,79.0,2,261.01354454954236,15,3,0.4922155723387665,30,1,4.0
169,108.0,1,222.24428337232106,1,1,0.24710261350169363,85,2,2.0
924,72.0,5,12.961781246542122,8,6,0.5060457802973906,37,4,4.0
16,91.0,1,193.0973863981423,19,3,0.8301245749676484,55,8,2.0
406,113.0,1,283.06797496525525,6,1,0.17496330712887237,46,6,2.0
145,76.0,6,88.40006674052098,1,3,0.9997724461251364,34,4,3.0
385,100.0,5,96.39842728698302,5,10,0.6752357478768413,6,3,3.0
346,77.0,7,122.0060241107761,6,4,0.3628447882039867,68,5,3.0
175,109.0,1,147.36824694362565,9,6,0.742192910758328,14,5,3.0
939,85.0,2,227.94024134483206,6,2,0.4212801521252892,72,3,4.0
103,112.0,8,118.81202979611018,1,6,0.17791556428775857,36,7,2.0
459,101.0,5,93.24126061414664,3,9,0.7447204014676443,66,5,4.0
297,75.0,2,257.22859176345065,10,5,0.9218972752916154,74,4,3.0
32,104.0,8,158.69347941537754,3,1,0.647585780904838,32,5,3.0
291,92.0,5,11.202377103938876,10,10,0.31066381286938816,19,7,3.0
108,129.0,5,219.3388909102364,12,1,0.9604627165432107,45,2,3.0
472,95.0,2,39.997449209259806,2,10,0.4898368635293806,14,7,3.0
166,160.0,1,134.90283017753288,10,5,0.17583727421856987,14,7,2.0
111,133.0,5,129.2900166562143,1,5,0.23795273504776177,90,7,2.0
904,153.0,4,105.27164065384751,17,2,0.9105961540601465,21,7,5.0
317,85.0,8,202.89778622351483,15,6,0.672146968790477,41,6,4.0
790,106.0,6,245.9240856342574,17,10,0.34795399717092784,63,8,4.0
297,120.0,5,264.2056173993289,11,7,0.7434567284255895,35,6,4.0
703,96.0,7,64.89816450413349,10,10,0.15265957102131644,14,2,4.0
291,93.0,2,234.9785489394358,20,7,0.7573616130810057,45,2,3.0
330,82.0,3,2.2074828038520398,16,9,0.793618035987686,66,1,3.0
304,68.0,2,52.816427205901284,7,10,0.24372498975247658,21,5,2.0
777,113.0,6,207.09427180482467,0,2,0.7179363532074627,43,3,4.0
876,102.0,8,231.26743767551415,5,5,0.0174994232043396,54,8,3.0
649,69.0,8,192.98217333404028,1,6,0.03313823400912342,98,1,3.0
113,126.0,5,112.97298238930208,2,8,0.727344201393113,45,3,3.0
508,73.0,8,54.050539746793376,13,10,0.6695894223479131,9,5,4.0
930,85.0,1,89.9102324969062,4,3,0.07433717884738662,46,1,3.0
560,96.0,2,159.2217748043201,17,5,0.8099644002669124,46,5,4.0
787,83.0,4,35.83895411259745,11,3,0.1517880343930425,91,2,4.0
536,130.0,1,250.53563764880764,7,5,0.17595427204402794,38,6,3.0
487,114.0,7,172.43959425011428,3,7,0.8150319029447582,63,8,4.0
716,86.0,2,243.68585127123032,8,10,0.3122638387948157,9,8,4.0
483,99.0,4,275.83242905652804,0,4,0.49128917970668623,96,3,3.0
861,100.0,4,20.465299950917835,2,2,0.524905859899232,33,2,4.0
921,91.0,5,101.73322325602814,10,1,0.49566363629014787,96,5,5.0
440,100.0,3,106.71343251195175,1,1,0.8283772771153177,93,6,3.0
496,86.0,3,248.06829415262075,3,1,0.07900224742712834,76,1,3.0
906,101.0,1,145.7966145652637,9,10,0.7853233051011865,47,1,4.0
923,77.0,7,40.39926551479087,5,9,0.9865884656381735,82,5,5.0
504,92.0,5,13.163752366321072,15,2,0.960680381440893,21,1,4.0
724,84.0,1,228.68998951788126,7,5,0.19965701848710357,64,7,3.0
313,73.0,6,235.42731748295904,14,6,0.20203840803694295,95,4,3.0
793,105.0,4,73.27204387078454,19,10,0.03903671321864753,71,5,3.0
136,103.0,4,6.4586922823540505,20,7,0.8492160146265891,19,8,3.0
373,85.0,1,161.63082719472987,18,1,0.61618435932166,54,7,3.0
329,105.0,7,244.2497596415131,12,3,0.3340215319099852,66,6,3.0
720,77.0,7,235.4318194302685,3,7,0.4674045754273199,3,3,4.0
708,100.0,5,176.95460232146738,16,9,0.5630298123029204,49,4,4.0
738,100.0,7,138.6276700867459,14,8,0.8692033776266155,21,6,5.0
655,101.0,5,200.15373069339776,14,2,0.6848495322769578,7,5,4.0
478,92.0,6,28.73811969906147,12,4,0.1772559077270421,6,8,3.0
784,85.0,8,219.69525468120588,19,8,0.43081201911043204,29,5,5.0
408,110.0,6,193.46490501485272,13,3,0.017275822184384663,83,6,2.0
36,111.0,8,149.19745154433357,18,7,0.5692282336419986,46,8,3.0
829,103.0,5,81.81289086604602,0,4,0.5787605536033259,61,3,4.0
469,95.0,8,10.538737204695597,15,9,0.6856709605000932,78,2,4.0
63,95.0,1,132.77568337614264,13,4,0.8126581694980126,77,7,3.0
178,69.0,1,260.5266599206288,5,8,0.8061209955742917,79,2,3.0
209,98.0,8,10.359259600440067,7,3,0.5090859027083562,93,4,3.0
778,117.0,8,272.0288915938875,5,4,0.10566491230502181,65,2,3.0
875,99.0,1,283.75891116692355,3,3,0.10858621745855793,74,1,3.0
763,83.0,6,294.2730019682132,7,7,0.7409429521781407,72,2,5.0
484,90.0,7,38.528757870260876,15,6,0.6035468057069169,91,5,4.0
546,129.0,3,293.85138293390355,2,9,0.8026061471720727,24,1,3.0
928,86.0,8,126.22219719367041,10,3,0.012454345511767596,45,5,3.0
846,78.0,7,22.144332390900328,9,10,0.8046295293591285,79,7,5.0
560,81.0,5,244.75069228630622,5,5,0.24707859078834302,48,5,3.0
800,115.0,4,6.627211537747865,6,3,0.2043933923102079,88,8,4.0
977,76.0,2,218.64655844925352,16,9,0.9791028606262523,34,4,5.0
304,96.0,3,123.69371137900693,13,9,0.9789420419277168,27,8,4.0
124,69.0,8,113.31805128189917,20,4,0.6785467504575755,47,7,3.0
722,90.0,5,96.67909400169997,6,2,0.1566588966181562,76,2,3.0
184,108.0,5,256.3886959017728,18,7,0.21745589295049977,11,3,3.0
996,79.0,2,106.32544595868434,14,5,0.4205416037494006,65,2,4.0
580,125.0,4,263.90830439961513,1,7,0.41732187266547854,57,5,3.0
677,79.0,5,231.2647298697609,7,4,0.6269000097730741,10,8,4.0
727,102.0,8,85.78001956492217,7,10,0.8740379994295825,38,3,5.0
90,127.0,7,27.635686944103625,1,7,0.7477835344916884,45,3,3.0
697,109.0,4,131.7181433636929,9,2,0.6817864320872019,65,7,4.0
950,86.0,1,50.62354706968398,6,3,0.2624178519711576,15,6,4.0
331,110.0,4,234.12211403168686,14,10,0.8698398574486218,66,8,4.0
890,138.0,6,48.37682879065886,16,2,0.39615275267945177,4,7,4.0
824,87.0,7,127.27175190623234,9,2,0.5476291755796685,39,8,5.0
87,94.0,5,77.9279561560385,13,8,0.0454667939916856,9,1,2.0
137,91.0,7,278.65464736404243,5,7,0.8382332914644804,45,8,3.0
19,95.0,2,97.25972995497371,11,2,0.4403374547645142,12,2,2.0
523,104.0,3,252.65853400169004,20,1,0.2303342001037747,89,7,3.0
26,113.0,5,13.899181836281754,4,3,0.5371250204905251,63,4,2.0
48,92.0,1,262.77020962939037,11,9,0.42725588197863945,16,1,2.0
517,87.0,6,53.06486225227238,1,9,0.3119268043890089,64,7,3.0
545,90.0,7,158.11982851508625,10,5,0.485863959560776,13,4,4.0
403,112.0,6,128.6492068725222,5,5,0.468402232755034,40,4,3.0
367,75.0,6,281.87057679454415,10,4,0.8716043064480081,3,3,4.0
61,66.0,3,273.80487583143326,11,9,0.24040471599593766,97,1,2.0
525,88.0,4,31.621291394437492,2,9,0.4835319279048437,66,7,3.0
388,133.0,7,15.63615690381931,16,2,0.1566693214601849,17,5,3.0
268,93.0,5,198.64890922394156,18,3,0.6922726907909147,66,4,4.0
148,110.0,2,246.7845508772949,20,1,0.7817254763111793,11,2,3.0
838,78.0,4,206.3274283942193,3,7,0.5842269838822531,20,4,4.0
690,85.0,1,247.2409292068822,8,4,0.4243408287219479,63,7,3.0
535,68.0,7,206.24948858705804,1,8,0.6350531625846193,52,5,4.0
112,92.0,3,158.99059242940805,14,2,0.5465475184091537,86,3,3.0
300,66.0,4,156.9859044033263,6,10,0.7457855627346528,4,7,3.0
960,110.0,8,143.5176483250374,6,10,0.88286827707968,12,4,5.0
475,78.0,5,257.79679631817964,16,3,0.34098466814599093,5,1,4.0
604,98.0,2,52.13457325246071,7,6,0.0953767461207331,56,8,3.0
786,82.0,1,233.04546088101003,13,3,0.948010211278766,90,8,4.0
202,74.0,1,109.5244813050391,13,10,0.7414734002194119,73,6,3.0
748,118.0,2,259.0261422427939,4,2,0.02896262378735874,93,4,2.0
739,78.0,3,23.46804645672654,20,1,0.1878657152859944,89,6,3.0
341,102.0,1,102.2794515253835,2,5,0.39546524509895353,2,8,2.0
861,74.0,6,178.63642774064263,3,8,0.8901155345667733,38,5,5.0
99,126.0,8,18.835602428054774,4,7,0.5349492645631491,18,4,3.0
621,64.0,4,170.09580489920205,14,6,0.9728127704808716,11,8,4.0
983,107.0,7,24.233765260447065,20,3,0.7704871022694405,73,8,5.0
345,79.0,1,201.68890688501872,18,9,0.13482895058441077,17,5,2.0
659,66.0,5,289.040861509824,16,5,0.5794640123748012,5,3,4.0
117,138.0,5,121.27247594274316,10,7,0.08548276395904995,2,5,2.0
778,89.0,6,131.93022862004705,9,7,0.47779544407306124,6,5,4.0
645,73.0,6,212.53028395155982,16,7,0.9972282532481995,76,7,5.0
589,80.0,8,60.2400354813073,15,9,0.265760892246006,18,4,4.0
417,90.0,4,258.2421660032327,17,7,0.6363450282164455,31,6,4.0
688,94.0,7,75.10843122874817,17,10,0.5376655635775699,85,4,4.0
880,91.0,1,140.03014952192052,9,9,0.8963810225925465,19,1,4.0
563,68.0,7,78.88722596473448,9,6,0.8782574323249537,11,5,4.0
938,110.0,4,264.26716096335457,20,3,0.22873661230966036,71,8,4.0
72,92.0,5,197.46745524856183,9,4,0.8182835842751389,45,5,3.0
661,141.0,7,66.16669584143735,19,7,0.7592334857188993,82,8,4.0
622,67.0,4,182.9448483877414,12,3,0.511665951930708,26,4,4.0
357,90.0,1,214.90983527692563,9,7,0.2519296934880338,25,2,3.0
752,99.0,4,152.83858170291512,7,2,0.6617052407173212,84,1,4.0
50,73.0,8,200.95238470551163,8,8,0.06237254538666338,44,5,2.0
538,103.0,4,273.6767379286457,18,5,0.9613937949777349,96,5,4.0
554,117.0,1,58.39148969354612,6,5,0.08163910481369385,41,4,2.0
609,90.0,8,78.92069275053535,1,9,0.44042662091358264,6,5,4.0
284,120.0,5,216.93888205318916,4,9,0.5699278623275063,72,1,3.0
131,122.0,6,282.8152237277513,20,1,0.8397987826938952,43,4,3.0
866,98.0,5,122.23992270267682,16,7,0.18665264405802134,57,8,4.0
990,88.0,4,124.34453948221592,3,1,0.3003334104465953,86,1,4.0
543,114.0,5,42.666574540402195,10,3,0.9275407996032529,90,3,4.0
185,111.0,8,149.01564028299478,1,10,0.5015513640443773,87,3,3.0
571,78.0,1,127.8731225748585,9,7,0.419462152528569,81,6,3.0
52,108.0,7,68.54951853163077,0,5,0.8970506995611794,35,6,3.0
210,136.0,4,132.36650227888202,17,8,0.6252195652749144,37,4,3.0
729,79.0,5,194.6700779836016,11,7,0.9825232993707812,61,4,5.0
721,84.0,3,94.75961370630581,1,8,0.19898409198177233,62,7,3.0
757,97.0,7,167.99131448425337,19,8,0.6975579983787182,73,5,5.0
241,120.0,7,201.5626753681188,8,7,0.8707003915882008,11,3,3.0
485,104.0,8,145.7543587246142,7,4,0.2801634010621848,77,2,4.0
826,105.0,8,37.81442124889759,18,7,0.90280237153908,31,1,5.0
904,108.0,8,20.337306398071398,10,4,0.18648221244419122,100,2,4.0
215,95.0,1,69.77616245462164,10,3,0.814186082244731,31,8,3.0
747,93.0,6,41.36993389449769,13,8,0.6788306572373121,41,6,5.0
318,96.0,4,140.46307851835962,6,8,0.5366650422642913,62,7,3.0
627,91.0,6,254.53428869171015,17,8,0.4000570149197029,17,2,4.0
476,81.0,4,220.56119701907792,4,3,0.3293381869487517,93,4,3.0
53,105.0,4,161.77889025313854,13,7,0.5520831113481752,80,6,3.0
783,88.0,3,276.63907332494114,11,8,0.5245301631900318,77,8,4.0
205,78.0,8,42.634898814563954,10,9,0.5316109554708222,3,2,3.0
175,71.0,4,228.29595431538326,12,3,0.6661235954008277,16,8,3.0
27,75.0,6,123.65594083612541,7,2,0.2936595353648091,47,3,3.0
496,131.0,5,272.7142694266592,16,9,0.36733535621667895,25,8,4.0
299,93.0,2,226.76001528269794,2,2,0.864686014386063,17,7,3.0
906,83.0,7,233.91306450611305,3,3,0.04030041830678428,82,3,3.0
290,118.0,4,299.909697718539,10,7,0.5613242287786346,30,4,3.0
497,113.0,8,76.22459226620275,1,10,0.1792317101738161,81,4,3.0
323,72.0,1,99.05224555397949,16,6,0.1651560486522091,100,3,2.0
436,113.0,3,30.43135698092465,15,3,0.14420560590646145,83,5,3.0
18,101.0,3,267.75569871014676,10,10,0.06509287302968723,49,4,2.0
821,87.0,4,180.08525174798953,14,1,0.35984310692534405,1,3,4.0
714,71.0,8,221.469996327957,11,6,0.40504780876725377,60,1,4.0
631,146.0,4,177.84758039683342,14,5,0.7298047979096745,23,8,4.0
340,103.0,7,93.07823322773632,5,3,0.6766206003500694,77,4,3.0
733,104.0,2,219.7249072540144,10,10,0.725687088954093,53,5,4.0
70,87.0,6,265.8094822925597,3,4,0.8816669948304359,71,7,3.0
428,87.0,7,67.49040007179721,10,3,0.7401910418543706,59,2,4.0
31,72.0,3,140.04567266876418,0,9,0.026910944892259425,64,1,2.0
86,112.0,1,106.75820479756695,11,6,0.28315631821096243,47,6,2.0
60,88.0,2,7.211223895812812,13,10,0.9246545007933477,85,6,3.0
298,95.0,4,229.14376709616573,8,5,0.735769066177203,26,2,3.0
48,77.0,4,148.13103242176138,5,10,0.15127092970037714,90,4,2.0
682,94.0,6,96.70258221824938,4,8,0.4655893622920815,51,3,4.0
135,104.0,7,24.424506160927283,6,9,0.2643916672558207,6,5,3.0
207,109.0,7,140.58427955874816,9,7,0.5338159378341785,28,6,3.0
269,83.0,3,231.05301784460823,7,5,0.9441179359989593,22,4,3.0
650,111.0,6,166.61929046737848,8,6,0.24248568825030356,18,5,4.0
685,89.0,5,197.25817230951625,9,3,0.4809097294324748,53,6,4.0
271,115.0,4,39.29016458366402,0,6,0.8519188609769487,24,8,3.0
348,102.0,3,175.35165782118546,3,6,0.560896188157974,69,6,3.0
658,115.0,6,101.10657684315706,2,10,0.5559684700563547,72,8,4.0
780,77.0,2,169.0696153116069,4,7,0.3325290666763134,27,4,4.0
264,92.0,2,142.64854635838287,10,2,0.9268887986013772,65,2,3.0
77,92.0,6,106.68164777471483,13,9,0.5932124195218244,7,6,3.0
507,76.0,4,267.6555722676919,17,5,0.4422069032305742,17,4,4.0
746,124.0,5,34.18665249697623,1,7,0.2569432636081663,55,5,3.0
739,95.0,2,91.72456825948173,18,5,0.5127821133034877,29,8,4.0
508,130.0,2,110.6077545649105,8,8,0.8429370851415844,87,6,3.0
950,90.0,5,190.14388262346404,18,2,0.04488688219718979,49,8,3.0
818,92.0,1,100.11943977358258,1,1,0.029267398561967126,21,2,2.0
535,98.0,4,219.23281299812206,19,6,0.9603336915280755,68,2,4.0
439,88.0,1,42.80127319485337,11,4,0.15464103416288136,48,8,3.0
210,129.0,3,244.43795795991662,11,10,0.18172733594033533,21,5,3.0
332,96.0,7,280.64579971222497,2,10,0.8121890507857084,96,4,4.0
315,127.0,7,198.9756951546567,3,10,0.2073214293865367,73,1,3.0
978,118.0,1,5.173482585304156,2,2,0.1307125859326402,76,4,3.0
492,96.0,4,210.8938896752518,4,7,0.19775607283472374,39,2,3.0
758,92.0,4,69.27332944297373,6,1,0.5506472732013087,76,3,4.0
12,141.0,1,177.71147163208465,8,1,0.581559847113741,2,6,2.0
96,85.0,5,171.48525113506,4,3,0.2554192758525729,24,2,3.0
982,107.0,7,115.77923822512756,6,6,0.7550268966504342,78,2,5.0
752,97.0,7,142.7152882216199,8,8,0.4580752517831995,56,1,4.0
357,74.0,3,266.0732487089871,0,8,0.8669342674875459,53,2,3.0
794,145.0,1,161.17172725318864,8,2,0.4342124929077942,83,5,4.0
382,86.0,4,209.68252083414603,19,5,0.9269648461661889,38,5,4.0
372,124.0,6,111.25204518563662,16,6,0.09687810159573343,49,4,3.0
770,77.0,2,254.0022478963085,17,10,0.701848653921195,57,4,4.0
486,73.0,8,59.21479619375988,17,4,0.48694862209981354,20,3,4.0
91,72.0,5,216.32387968291584,18,5,0.9696452814974046,24,3,3.0
133,81.0,2,128.28838621086334,14,9,0.7422716598202864,40,7,3.0
610,74.0,3,159.0671163953784,11,8,0.6972983168854624,5,8,4.0
740,64.0,4,142.42230340903944,6,5,0.36620024998779915,56,7,4.0
317,138.0,2,76.25132282148812,5,9,0.5117959836195464,98,8,3.0
899,96.0,6,13.09993601115356,18,2,0.5050888632813806,63,5,5.0
675,83.0,3,207.63214291948643,10,6,0.2778314541178124,14,3,4.0
632,81.0,7,208.7691524808579,17,7,0.7487215618540761,51,1,5.0
626,105.0,6,140.6866158780239,3,6,0.17794919367972845,67,8,3.0
390,119.0,7,211.617401620452,16,1,0.09898571998264555,57,2,3.0
162,76.0,2,52.194681461552904,13,8,0.3801000092125653,12,7,3.0
117,86.0,2,12.599922631479528,4,4,0.4582855454796864,65,5,2.0
75,85.0,4,149.1822264885994,2,3,0.49960463665325205,22,3,2.0
425,81.0,1,91.26655184086098,3,6,0.016208540096098758,14,5,2.0
327,85.0,4,123.93925366598586,18,10,0.3526194270207773,88,6,3.0
671,88.0,8,7.909213981902969,12,6,0.82344875661336,42,7,5.0
554,127.0,3,181.91522104282362,3,4,0.28036631771504505,23,2,3.0
618,117.0,6,235.41808112773387,9,4,0.6320346143546256,22,2,4.0
743,85.0,7,122.65301472959756,6,3,0.5969051829956896,100,8,5.0
329,114.0,8,292.54499398235276,17,10,0.09522258786785104,59,2,3.0
278,122.0,8,146.31617425518462,13,8,0.1429944701322579,9,8,3.0
946,128.0,1,105.26662470700542,20,5,0.6621359179415693,40,1,4.0
844,110.0,6,97.52633190907564,6,10,0.17187255343297994,32,3,4.0
472,93.0,3,2.25451682542931,15,3,0.5965259119650599,46,5,4.0
321,78.0,6,130.6521921186495,13,7,0.23482858515789473,58,6,3.0
873,107.0,6,166.50266276253384,20,6,0.9669792759170858,80,4,5.0
89,72.0,7,57.88575375417783,7,2,0.994714214806031,93,6,3.0
679,65.0,2,14.253571410732526,12,4,0.31769460322575466,6,3,3.0
948,73.0,8,96.0372708670011,11,6,0.33585238471540996,76,5,5.0
444,88.0,5,20.857458117593357,7,4,0.4357335406210515,8,7,3.0
315,83.0,6,250.7262420335883,12,8,0.8779450361737401,76,6,4.0
761,73.0,5,244.05927308489552,2,9,0.2733419055662269,96,6,4.0
221,90.0,5,224.33272722087816,8,1,0.13742355358771752,68,3,3.0
594,130.0,6,229.47872920557882,15,1,0.9442993205549888,98,1,5.0
225,87.0,4,113.90934489965825,0,5,0.24071469334557735,95,8,2.0
857,72.0,6,239.19918736086154,4,4,0.944413956504852,40,8,5.0
293,99.0,8,115.90079373970406,10,1,0.18299731453930207,88,3,3.0
256,82.0,4,238.3596743263078,0,10,0.5010306419928403,17,4,3.0
570,97.0,4,204.81880594283544,6,2,0.18523866595744917,48,2,3.0
578,78.0,8,248.68433429972842,0,1,0.05145670371233946,6,7,3.0
